experiment,sample_size,p_value
1661,260,0.8662905664635081
1661,960,0.872344322776843
1662,35,0.7682658681539514
1662,60,0.6182121013234829
1662,110,0.36429801506525505
1662,260,0.7810232709102385
1662,960,0.6625547103096383
1663,35,0.4464116516442119
1663,60,0.6455734378059764
1663,110,0.2967238102753058
1663,260,0.6561068044796114
1663,960,0.31009270167521596
1664,35,0.5552012502917762
1664,60,0.2806875492966215
1664,110,0.2953668048724862
1664,260,0.6897486487493569
1664,960,0.5760520268515141
1665,35,0.5300583090967594
1665,60,0.3311070049275413
1665,110,0.3292305936191895
1665,260,0.6435694236049592
1665,960,0.8685834239319711
1666,35,0.2431723917529653
1666,60,0.17145255418661437
1666,110,0.013585787591633897
1666,260,0.05378917812718309
1666,960,0.4242085832627868
1667,35,0.16957859992432983
1667,60,0.10063155549279984
1667,110,0.12482771668444415
1667,260,0.7493220123261093
1667,960,0.6713444412948096
1668,35,0.782686981261216
1668,60,0.6828310552655972
1668,110,0.5331716941037496
1668,260,0.7638110895287695
1668,960,0.6875350191084575
1669,35,0.2905148315149385
1669,60,0.21364653115058357
1669,110,0.3539090234853485
1669,260,0.513983398197795
1669,960,0.8142174439131667
1670,35,0.11400109636687987
1670,60,0.26016588669574114
1670,110,0.3769371187954691
1670,260,0.3298688529139827
1670,960,0.8302450133110209
1671,35,0.5381253116599298
1671,60,0.3714565543970052
1671,110,0.22343493068555847
1671,260,0.1791188668359348
1671,960,0.24423986766435318
1672,35,0.4080955301773549
1672,60,0.28897994146793043
1672,110,0.4947804574184502
1672,260,0.6717069895461316
1672,960,0.861651201206002
1673,35,0.7327833587350097
1673,60,0.9232375019358688
1673,110,0.8876119533772351
1673,260,0.7201863596025005
1673,960,0.8636748734765838
1674,35,0.7837227935524875
1674,60,0.7606037379449897
1674,110,0.5490482203560014
1674,260,0.4987952065396246
1674,960,0.30753958162036243
1675,35,0.3359229872875443
1675,60,0.3067764815497891
1675,110,0.36907028174136497
1675,260,0.27486475859237247
1675,960,0.7203839716025668
1676,35,0.368070529229099
1676,60,0.5527705780524979
1676,110,0.5718113186385246
1676,260,0.1546887128001777
1676,960,0.22990376231173737
1677,35,0.3606858163062939
1677,60,0.7367247483507599
1677,110,0.5105478551194728
1677,260,0.32909677804120774
1677,960,0.22942091155771238
1678,35,0.43398842199579823
1678,60,0.43683636482957977
1678,110,0.6504664615588857
1678,260,0.8500425376303522
1678,960,0.4734537958828522
1679,35,0.5447945814038374
1679,60,0.38564328931449987
1679,110,0.37992378580874986
1679,260,0.243167037971997
1679,960,0.14258201200153778
1680,35,0.7661271814121189
1680,60,0.4112978631946005
1680,110,0.24753653727352465
1680,260,0.32360876521756454
1680,960,0.22663590737053557
1681,35,0.1732799842027392
1681,60,0.2864836254027152
1681,110,0.5290666790913993
1681,260,0.15202229007711035
1681,960,0.23327733566314313
1682,35,0.07183712104529318
1682,60,0.006274232924638135
1682,110,0.0053567286426864195
1682,260,0.164434523276084
1682,960,0.6895897506111051
1683,35,0.6364188093456299
1683,60,0.9408504825916506
1683,110,0.9423659474335095
1683,260,0.9480876397323297
1683,960,0.4911216520476547
1684,35,0.8292093876334676
1684,60,0.4311683459728958
1684,110,0.5346354348419233
1684,260,0.7010398097667323
1684,960,0.5925743182140633
1685,35,0.7583891712201223
1685,60,0.3362342216964511
1685,110,0.014426237397275197
1685,260,0.13646870304453274
1685,960,0.4368543093170229
1686,35,0.12947219759848946
1686,60,0.19515209696646618
1686,110,0.6211707215452102
1686,260,0.4742814201151921
1686,960,0.5328103462137305
1687,35,0.9130253495813482
1687,60,0.919198769715119
1687,110,0.5820867378486432
1687,260,0.35242786654881425
1687,960,0.05184965363832027
1688,35,0.6722835931914024
1688,60,0.4367196254334653
1688,110,0.5318314512343417
1688,260,0.41641322045634116
1688,960,0.4278485401181714
1689,35,0.6953618588761885
1689,60,0.35087903508328006
1689,110,0.6831033861839819
1689,260,0.8452593644226631
1689,960,0.2071523931006461
1690,35,0.10071434026848475
1690,60,0.7256851501370566
1690,110,0.633258702052111
1690,260,0.756170809084698
1690,960,0.7331325944206268
1691,35,0.8019743707697541
1691,60,0.9485802870307549
1691,110,0.4625922663563291
1691,260,0.2554448141861029
1691,960,0.07847521251232754
1692,35,0.8455164039525316
1692,60,0.5805212085516442
1692,110,0.7274978040640083
1692,260,0.5046143375735557
1692,960,0.26153788922556753
1693,35,0.6312595262008224
1693,60,0.8509182517866554
1693,110,0.771537378250278
1693,260,0.9985017991732513
1693,960,0.9435853836348603
1694,35,0.6784766669142818
1694,60,0.27239371973081805
1694,110,0.37414294361563505
1694,260,0.1211727071582828
1694,960,0.11263255206376738
1695,35,0.35673327888339035
1695,60,0.8903219770533091
1695,110,0.7545604340453644
1695,260,0.33777083028754246
1695,960,0.43774068492555623
1696,35,0.8228633413037151
1696,60,0.8844855031047519
1696,110,0.5295901404262826
1696,260,0.6711271033473231
1696,960,0.49967190864687405
1697,35,0.7328472067018368
1697,60,0.4669123380566357
1697,110,0.5113343087652203
1697,260,0.3569570509340335
1697,960,0.336583061036547
1698,35,0.3869316452666528
1698,60,0.9123720499522664
1698,110,0.5787121378226219
1698,260,0.7974462401562636
1698,960,0.44523302496975586
1699,35,0.4256946898814842
1699,60,0.3452570542905391
1699,110,0.5431149559914786
1699,260,0.478023812906888
1699,960,0.881080711528216
1700,35,0.6015360589826537
1700,60,0.8856732670947813
1700,110,0.9237501162237177
1700,260,0.4569870407044936
1700,960,0.2247531346566647
1701,35,0.5088155634459742
1701,60,0.649798796567089
1701,110,0.8053772975632698
1701,260,0.8807066301111259
1701,960,0.8791274113314028
1702,35,0.5838976339146665
1702,60,0.7229616110409575
1702,110,0.28225348715475496
1702,260,0.1686962833193132
1702,960,0.27249489612453076
1703,35,0.2559200025178223
1703,60,0.22480623713906372
1703,110,0.4840015621609523
1703,260,0.34963016779044187
1703,960,0.26851038074294054
1704,35,0.3258223370459181
1704,60,0.21908735922119515
1704,110,0.13736928337059592
1704,260,0.2784983089155032
1704,960,0.3882760919896291
1705,35,0.7916272549775163
1705,60,0.902601487882101
1705,110,0.7423442618678049
1705,260,0.9496038600989593
1705,960,0.9203359423003971
1706,35,0.5992862992105608
1706,60,0.6269827682651526
1706,110,0.4205349017563308
1706,260,0.7059111944064123
1706,960,0.6978310801114892
1707,35,0.15282923341453278
1707,60,0.20563770762485012
1707,110,0.4633632154923743
1707,260,0.3545843703125299
1707,960,0.07467225584163353
1708,35,0.8399044635269123
1708,60,0.8099612246400041
1708,110,0.616848525005535
1708,260,0.6326107931304041
1708,960,0.44839697114991756
1709,35,0.631650106097562
1709,60,0.3256790608197343
1709,110,0.45505549339149703
1709,260,0.5813759616511336
1709,960,0.5003142918237519
1710,35,0.3365331334895649
1710,60,0.4649647771677309
1710,110,0.3320061285131485
1710,260,0.7562702188812724
1710,960,0.3882617896573224
1711,35,0.6538971780551615
1711,60,0.3484732952269823
1711,110,0.017818990954494993
1711,260,0.218940878178691
1711,960,0.308433157391165
1712,35,0.4995750640705217
1712,60,0.22465067641852454
1712,110,0.47881527518120903
1712,260,0.6038696825016381
1712,960,0.9019256805755318
1713,35,0.839610881848794
1713,60,0.644795398557849
1713,110,0.28055494022918376
1713,260,0.6548254109943603
1713,960,0.9258586101406872
1714,35,0.9163094267846312
1714,60,0.908337555135699
1714,110,0.8834120122986258
1714,260,0.7017237857411232
1714,960,0.2353682667659604
1715,35,0.4779232535770906
1715,60,0.7260915731973657
1715,110,0.5758851004074466
1715,260,0.4734719710038617
1715,960,0.5491016596202113
1716,35,0.7665447045194058
1716,60,0.3445439390100462
1716,110,0.47067490054852607
1716,260,0.736684893351497
1716,960,0.5513456182343771
1717,35,0.589040023862949
1717,60,0.4739243977037072
1717,110,0.4327833612750723
1717,260,0.1382637054530621
1717,960,0.6255507262245286
1718,35,0.41070746733741614
1718,60,0.09848356151748973
1718,110,0.09816574380671877
1718,260,0.029756947582246514
1718,960,0.096368883310014
1719,35,0.2821845073672879
1719,60,0.4597039965318024
1719,110,0.3844602835909785
1719,260,0.7756112230916106
1719,960,0.9248009387834417
1720,35,0.0038179640621498604
1720,60,0.022959937866313274
1720,110,0.01854263161446843
1720,260,0.21659240079315506
1720,960,0.008112492555735762
1721,35,0.8953703776776618
1721,60,0.9633263960220143
1721,110,0.8676762613610026
1721,260,0.9003916940622761
1721,960,0.46945058503853837
1722,35,0.8387237967575458
1722,60,0.6213098130031187
1722,110,0.6324176823975537
1722,260,0.887948560313216
1722,960,0.7306083026892887
1723,35,0.3121102495039901
1723,60,0.45792088609606574
1723,110,0.4475453461837482
1723,260,0.5381401058563176
1723,960,0.5078130422105793
1724,35,0.8421244956147523
1724,60,0.44970014382360113
1724,110,0.7963239056460414
1724,260,0.6902414281271235
1724,960,0.8836612282823626
1725,35,0.4280970000870575
1725,60,0.3538490810447894
1725,110,0.4896568640370904
1725,260,0.8616451951198629
1725,960,0.4735343020702869
1726,35,0.5758306022188746
1726,60,0.845915857200062
1726,110,0.9894969685868225
1726,260,0.8747278760616177
1726,960,0.39192847178733375
1727,35,0.44978235628161867
1727,60,0.23909710497699038
1727,110,0.0988415117562875
1727,260,0.042257943159315456
1727,960,0.15752037698169888
1728,35,0.314547263339407
1728,60,0.2340789421858307
1728,110,0.2092565568326099
1728,260,0.6475952305089674
1728,960,0.49451946249293605
1729,35,0.17026260185614783
1729,60,0.24387990259344794
1729,110,0.3887023234596863
1729,260,0.498618657952325
1729,960,0.5687539312061566
1730,35,0.07663011855315854
1730,60,0.10506472621595903
1730,110,0.264502198598734
1730,260,0.4969886153807925
1730,960,0.4908492321753908
1731,35,0.09756952967439524
1731,60,0.06272791268321021
1731,110,0.026988182384311173
1731,260,0.0454491179670669
1731,960,0.6152314265557517
1732,35,0.975447596551269
1732,60,0.9958736012792012
1732,110,0.9885402677802699
1732,260,0.9910696255007994
1732,960,0.9144052254568407
1733,35,0.7633114389305959
1733,60,0.8110007463076246
1733,110,0.44318427663728077
1733,260,0.2986380661208936
1733,960,0.40241854741401406
1734,35,0.9039920653835583
1734,60,0.9267832667487812
1734,110,0.526531950547924
1734,260,0.09183394540286491
1734,960,0.20587141012553217
1735,35,0.7426988251244785
1735,60,0.7358332236871525
1735,110,0.6601641784965471
1735,260,0.3948356767338258
1735,960,0.2543978709576804
1736,35,0.07525952648976583
1736,60,0.025710356323999685
1736,110,0.017340287490412134
1736,260,0.3137592216703937
1736,960,0.13045935429029384
1737,35,0.2262344283575587
1737,60,0.5209902724980501
1737,110,0.1509574696227219
1737,260,0.11045002141098033
1737,960,0.18719564402360167
1738,35,0.45176988752244124
1738,60,0.13318348279476883
1738,110,0.09463617140598403
1738,260,0.04724116039877362
1738,960,0.3051020612372245
1739,35,0.4636855856204798
1739,60,0.46705377509471546
1739,110,0.3622579516217371
1739,260,0.5369827646007735
1739,960,0.786802853212695
1740,35,0.4849013418530247
1740,60,0.2493394194421586
1740,110,0.2809661820787196
1740,260,0.008729425490074504
1740,960,0.0024524472209265786
1741,35,0.17321825050361767
1741,60,0.5641131522604574
1741,110,0.827088614567796
1741,260,0.7730725451284126
1741,960,0.2152610077874496
1742,35,0.28201693818353196
1742,60,0.5790588848162053
1742,110,0.08696826874851919
1742,260,0.5588969644794515
1742,960,0.32231533597091844
1743,35,0.782652450452251
1743,60,0.4463314726097989
1743,110,0.22095834873426246
1743,260,0.7861741634305196
1743,960,0.8282401790248304
1744,35,0.3590464008423338
1744,60,0.6335574023366523
1744,110,0.8306028056472403
1744,260,0.380181343348448
1744,960,0.5054013622895293
1745,35,0.011442859623485157
1745,60,0.03668513435609735
1745,110,0.016322553306439214
1745,260,0.07935268845619395
1745,960,0.17647234653731608
1746,35,0.40977357853579244
1746,60,0.9256306586265556
1746,110,0.6876594402711651
1746,260,0.9030505756262176
1746,960,0.9133826281712394
1747,35,0.7043764708634013
1747,60,0.28964973228964797
1747,110,0.5551552299891136
1747,260,0.5054502033297009
1747,960,0.025655695237612634
1748,35,0.2928145361947395
1748,60,0.4758253364089457
1748,110,0.5668882747794459
1748,260,0.7867520184039252
1748,960,0.4428934108574968
1749,35,0.21701340605927094
1749,60,0.7534185094452247
1749,110,0.8588435257730386
1749,260,0.8826092446067996
1749,960,0.4649997466771897
1750,35,0.10731390411799376
1750,60,0.2546076427952946
1750,110,0.1386992938666762
1750,260,0.11876732547049837
1750,960,0.2900429097449527
1751,35,0.14399567053264675
1751,60,0.16648196396035125
1751,110,0.3575592298482762
1751,260,0.775110336257737
1751,960,0.8751977063586496
1752,35,0.6697110474978347
1752,60,0.1437833539443325
1752,110,0.012856329766954716
1752,260,0.029394410254177866
1752,960,0.12883975887308302
1753,35,0.3917481039739057
1753,60,0.4556167255093666
1753,110,0.6670018059171795
1753,260,0.8330388774454494
1753,960,0.5714641974321584
1754,35,0.4027502268026534
1754,60,0.29608544007699644
1754,110,0.719002116386718
1754,260,0.955082852158872
1754,960,0.9012451325826369
1755,35,0.8800414835146254
1755,60,0.9397098404891593
1755,110,0.9716115350863119
1755,260,0.5704074407041646
1755,960,0.9674545064403764
1756,35,0.9331715704378271
1756,60,0.9337290972342988
1756,110,0.63433378771616
1756,260,0.18144244176683605
1756,960,0.004114776356707101
1757,35,0.027512256729534276
1757,60,0.0663676317987706
1757,110,0.4502518764501314
1757,260,0.5100805466612442
1757,960,0.2743552384294322
1758,35,0.17223516741138434
1758,60,0.21591752451971885
1758,110,0.07057747203517799
1758,260,0.4138785478869701
1758,960,0.5225328648362506
1759,35,0.3440224760230681
1759,60,0.17536011342891494
1759,110,0.11156312070847843
1759,260,0.026464470535756592
1759,960,0.20537510430547445
1760,35,0.8125555457564895
1760,60,0.6810242875978944
1760,110,0.2635022941682331
1760,260,0.5101063191580584
1760,960,0.4929039635240402
1761,35,0.06475723387903244
1761,60,0.016833745876254358
1761,110,0.010348392470598563
1761,260,0.580356215962373
1761,960,0.6770744514510766
1762,35,0.23539730895169436
1762,60,0.05065759060684659
1762,110,0.01057145814863672
1762,260,0.37240810633167865
1762,960,0.013690327435531712
1763,35,0.4755478420377637
1763,60,0.24173224800404636
1763,110,0.09227278919766892
1763,260,0.7874830328370055
1763,960,0.22546180494566193
1764,35,0.47614279474024684
1764,60,0.22357972101912055
1764,110,0.13233615518295394
1764,260,0.024773251792401415
1764,960,0.6513286740500701
1765,35,0.7185336046324713
1765,60,0.7085726392227956
1765,110,0.9145779056708194
1765,260,0.8443227026512973
1765,960,0.7796573995996564
1766,35,0.17667377140384455
1766,60,0.6654429145374617
1766,110,0.07022439319001543
1766,260,0.03310209958209164
1766,960,0.0692670772573974
1767,35,0.3547076664285873
1767,60,0.21156858401759232
1767,110,0.18607191066597129
1767,260,0.7235006519675131
1767,960,0.06963667755897872
1768,35,0.352280498995802
1768,60,0.2066817102442834
1768,110,0.09612589745714005
1768,260,0.28552390922952264
1768,960,0.44007814874763607
1769,35,0.6944937327182583
1769,60,0.23034410902827346
1769,110,0.10926097370099502
1769,260,0.2015782334084819
1769,960,0.3380778874733427
1770,35,0.4675514821981216
1770,60,0.8218942043547948
1770,110,0.6932564805177293
1770,260,0.17885581544141166
1770,960,0.08114912431672597
1771,35,0.687970180376597
1771,60,0.9429099274492316
1771,110,0.6990216652098877
1771,260,0.8852777517521311
1771,960,0.45166427919114627
1772,35,0.4315554680138009
1772,60,0.4577468778355277
1772,110,0.9151280459630118
1772,260,0.8509980231969897
1772,960,0.5417703354093599
1773,35,0.5020172583975118
1773,60,0.674265925534605
1773,110,0.5758319244936869
1773,260,0.7381093964605496
1773,960,0.21372220310783663
1774,35,0.9230824391707779
1774,60,0.9593001857553581
1774,110,0.9885300197674094
1774,260,0.9342926774451669
1774,960,0.4851728998438456
1775,35,0.06136271826292151
1775,60,0.15528667109959537
1775,110,0.12998508067211387
1775,260,0.8282512758762515
1775,960,0.703987877938578
1776,35,0.41007282627662006
1776,60,0.07814266838912799
1776,110,0.21461020500743005
1776,260,0.2988972453208334
1776,960,0.5430044618724987
1777,35,0.40145395991635857
1777,60,0.5896557734639006
1777,110,0.7904806287141622
1777,260,0.5913952569668135
1777,960,0.43712170355477653
1778,35,0.8363129967840472
1778,60,0.43741331675349715
1778,110,0.9476394575433584
1778,260,0.8277604501630137
1778,960,0.9956886764837077
1779,35,0.2459903549155153
1779,60,0.22513757655909672
1779,110,0.36587298030825893
1779,260,0.7369153739432128
1779,960,0.8844913012024993
1780,35,0.69937024978143425
1780,60,0.9540893201306146
1780,110,0.9751894046436926
1780,260,0.9471970921703174
1780,960,0.936391414664921
1781,35,0.8451274673566667
1781,60,0.5936425689217547
1781,110,0.5811864223191822
1781,260,0.6448253113799425
1781,960,0.2842788868694994
1782,35,0.8847302444979355
1782,60,0.5383166870646365
1782,110,0.21182130340093763
1782,260,0.24987087845517608
1782,960,0.4633348448207925
1783,35,0.8746344207555115
1783,60,0.7863257928826815
1783,110,0.2961612364991124
1783,260,0.13027772289568332
1783,960,0.32829695880337406
1784,35,0.31648537775161856
1784,60,0.23587010263790414
1784,110,0.4221514167512272
1784,260,0.37997710911310345
1784,960,0.2273748362687718
1785,35,0.09791872146228217
1785,60,0.04379804893101528
1785,110,0.18507892142211751
1785,260,0.3090971248305876
1785,960,0.08822638580686507
1786,35,0.10985430703766162
1786,60,0.12872772973370705
1786,110,0.12593033849880003
1786,260,0.2974842868716149
1786,960,0.13753968424692967
1787,35,0.16479161514596047
1787,60,0.196157708268078
1787,110,0.5526490111472908
1787,260,0.4145232385974045
1787,960,0.7906030837793607
1788,35,0.4766643820712575
1788,60,0.5373717803653215
1788,110,0.48613183631351287
1788,260,0.8990208274079743
1788,960,0.7031511869818342
1789,35,0.8570334206309671
1789,60,0.7700054806731629
1789,110,0.864726278659341
1789,260,0.8685596951359753
1789,960,0.8940641251056625
1790,35,0.8162473235068775
1790,60,0.38219733146440377
1790,110,0.4681457009496831
1790,260,0.2570673962011576
1790,960,0.07043400380115786
1791,35,0.8644105144457682
1791,60,0.8594404517450364
1791,110,0.9697348059476555
1791,260,0.9994477427854621
1791,960,0.6181478958271073
1792,35,0.5715735167942223
1792,60,0.6636900967024764
1792,110,0.8748101073712587
1792,260,0.3527267571383369
1792,960,0.4731692095150924
1793,35,0.32486465025120725
1793,60,0.3531080239321991
1793,110,0.606818086751806
1793,260,0.6696590166753286
1793,960,0.6935176418905331
1794,35,0.23164202522667493
1794,60,0.31567782002303857
1794,110,0.7869422415965257
1794,260,0.5031567804748938
1794,960,0.07612303941736853
1795,35,0.261738237113744
1795,60,0.4027757696796699
1795,110,0.5044078742209743
1795,260,0.5800706246835702
1795,960,0.46868146595912197
1796,35,0.1389880070656568
1796,60,0.40520755388307717
1796,110,0.16071898430674472
1796,260,0.4779964832290482
1796,960,0.42605063637811313
1797,35,0.9251817330803875
1797,60,0.871072427458752
1797,110,0.8327054556098721
1797,260,0.7126789927732827
1797,960,0.28265989459303
1798,35,0.4593217106927825
1798,60,0.5644555901738347
1798,110,0.7772339193019626
1798,260,0.7184014533093784
1798,960,0.6768267191568278
1799,35,0.2938884807791112
1799,60,0.8453421102598021
1799,110,0.8330306951435154
1799,260,0.47842641234749633
1799,960,0.23460965093204766
1800,35,0.49969727001844083
1800,60,0.4500413887677522
1800,110,0.22918335273790813
1800,260,0.05377611674637761
1800,960,0.17486963091134572
1801,35,0.40570327835115383
1801,60,0.7086546735876479
1801,110,0.39568732634865034
1801,260,0.3724282683758722
1801,960,0.13918040032473097
1802,35,0.2653532064659796
1802,60,0.34224099951472475
1802,110,0.12853164909068895
1802,260,0.1601016800836015
1802,960,0.42592715689315297
1803,35,0.3315151999711262
1803,60,0.693369418444275
1803,110,0.34627408299501994
1803,260,0.11426848393388607
1803,960,0.037187215837533476
1804,35,0.8235061789663194
1804,60,0.3004119517194411
1804,110,0.2744689766459054
1804,260,0.6353807498178854
1804,960,0.5429481167496523
1805,35,0.2013924337019823
1805,60,0.2826274220293372
1805,110,0.5043812320233029
1805,260,0.5137936564188724
1805,960,0.40390384141404556
1806,35,0.11638696860149318
1806,60,0.8924086839890136
1806,110,0.8604991592882046
1806,260,0.7552034128066006
1806,960,0.33060586229453626
1807,35,0.6953083494911373
1807,60,0.7312166282058283
1807,110,0.7204228481666711
1807,260,0.2565963749405425
1807,960,0.9008470765688302
1808,35,0.0493804031923863
1808,60,0.042703678381453426
1808,110,0.3246258340271256
1808,260,0.379656736140389
1808,960,0.21191150468523323
1809,35,0.9934858594824365
1809,60,0.9901452552727565
1809,110,0.9701503301850631
1809,260,0.9612696887960527
1809,960,0.591678584887775
1810,35,0.21778780784303675
1810,60,0.2519586203844343
1810,110,0.1757623021252362
1810,260,0.346944617149416
1810,960,0.5760841031978154
1811,35,0.8044735827179426
1811,60,0.4039955183927029
1811,110,0.22274213249283425
1811,260,0.17096028479218628
1811,960,0.8537214222232468
1812,35,0.8176051708833695
1812,60,0.5892677179472082
1812,110,0.6646009453344545
1812,260,0.678331091199818
1812,960,0.7975843606323435
1813,35,0.29337563510577247
1813,60,0.5812529220256033
1813,110,0.8135912648089128
1813,260,0.6987887395115044
1813,960,0.4389299558158996
1814,35,0.045089512762329594
1814,60,0.05933148778458366
1814,110,0.14977984551546467
1814,260,0.010964624442565463
1814,960,0.6410667233315683
1815,35,0.3986391344876453
1815,60,0.3884416037924519
1815,110,0.38195581615891067
1815,260,0.8274520444130669
1815,960,0.8367143820486518
1816,35,0.2058423959799091
1816,60,0.15175528738768138
1816,110,0.07672086952131456
1816,260,0.05853635271698311
1816,960,0.40683816787977145
1817,35,0.7817611051801885
1817,60,0.8091078108137792
1817,110,0.6903843014656756
1817,260,0.777461456894153
1817,960,0.6601578757657631
1818,35,0.3030974994280183
1818,60,0.21882395370695445
1818,110,0.15513402936902773
1818,260,0.19794314005624963
1818,960,0.1977400483002521
1819,35,0.35596108423302836
1819,60,0.34519486168968005
1819,110,0.10175107225624325
1819,260,0.1603217602583383
1819,960,0.11122095553310606
1820,35,0.8821067924299528
1820,60,0.9185690290700651
1820,110,0.6092828979649177
1820,260,0.7517081978741005
1820,960,0.8626519694924031
1821,35,0.3576803366538458
1821,60,0.2918360698808653
1821,110,0.4106146549208785
1821,260,0.54067661968193
1821,960,0.8703658030310466
1822,35,0.39533016298120194
1822,60,0.18930944604668926
1822,110,0.07832499992247817
1822,260,0.49049552581542666
1822,960,0.13810973232490661
1823,35,0.49491196954228533
1823,60,0.3346135641866632
1823,110,0.4170112649678527
1823,260,0.4921236675826284
1823,960,0.9534045896645299
1824,35,0.3793853901271165
1824,60,0.6361989095765719
1824,110,0.1605536635416092
1824,260,0.7023126138926017
1824,960,0.9991371605615114
1825,35,0.4655291119037693
1825,60,0.4005381203721977
1825,110,0.6356863314287003
1825,260,0.8800915274885668
1825,960,0.7984298528679356
1826,35,0.19731940596431663
1826,60,0.2690615627666306
1826,110,0.1576729560855558
1826,260,0.10066076230548578
1826,960,0.00296837278583733
1827,35,0.3802609178100628
1827,60,0.255691446835566
1827,110,0.43298990504848694
1827,260,0.6361686391725341
1827,960,0.2591452938420287
1828,35,0.24242825560101205
1828,60,0.3257531347352384
1828,110,0.2976482228457276
1828,260,0.6105337852228259
1828,960,0.5658798421662221
1829,35,0.24954006928615802
1829,60,0.6111714840253046
1829,110,0.5017418068082866
1829,260,0.10792459182902164
1829,960,0.028190797203074613
1830,35,0.32584991910530064
1830,60,0.6204959617937967
1830,110,0.1708301359731813
1830,260,0.11609427603553625
1830,960,0.5631232795739833
1831,35,0.5679124372486739
1831,60,0.5270305609407852
1831,110,0.32397850330041716
1831,260,0.26012034048885424
1831,960,0.6417481659694256
1832,35,0.8320825547457475
1832,60,0.5744189955314336
1832,110,0.827861950379055
1832,260,0.6617132214925789
1832,960,0.6993280235205718
1833,35,0.8262049387988004
1833,60,0.6781108355250998
1833,110,0.8300613700295265
1833,260,0.6734301947777691
1833,960,0.8689531612977721
1834,35,0.2201375757639747
1834,60,0.6361279629481712
1834,110,0.7455147364545737
1834,260,0.473824205546102
1834,960,0.24787155989431642
1835,35,0.6956756095653049
1835,60,0.4478689844531122
1835,110,0.3977235664281494
1835,260,0.6466865481602322
1835,960,0.8883139787599058
1836,35,0.4101691079221982
1836,60,0.4948094436777106
1836,110,0.752490169095178
1836,260,0.38835822289276
1836,960,0.42429054315847037
1837,35,0.7942091617374794
1837,60,0.4826012675530923
1837,110,0.43115676573179784
1837,260,0.3190685975463289
1837,960,0.5120365967745832
1838,35,0.12797023373089528
1838,60,0.37723261192292357
1838,110,0.31843754540562885
1838,260,0.2800291522159035
1838,960,0.4472411762296161
1839,35,0.37777797200153157
1839,60,0.4321823353186573
1839,110,0.5833620816189445
1839,260,0.7361926388240128
1839,960,0.5771878882152481
1840,35,0.7064809686835154
1840,60,0.22748458487394307
1840,110,0.4735859336085045
1840,260,0.49482176956488955
1840,960,0.3786624116776066
1841,35,0.27181752962089767
1841,60,0.09269989696657677
1841,110,0.2596056574477019
1841,260,0.4881687410120714
1841,960,0.5349577867226644
1842,35,0.8175727966612931
1842,60,0.25007356425648597
1842,110,0.4382255440831659
1842,260,0.6359992253112198
1842,960,0.6645932402737733
1843,35,0.19195917685507857
1843,60,0.067827429038009
1843,110,0.2272000004326572
1843,260,0.11203952310826995
1843,960,0.016355016826598373
1844,35,0.09496857294656075
1844,60,0.22448769096581955
1844,110,0.6278003806116617
1844,260,0.9491397253713993
1844,960,0.7572642216230532
1845,35,0.6210039471664838
1845,60,0.8610502592403628
1845,110,0.9089078355032362
1845,260,0.8672886988626552
1845,960,0.942652003281689
1846,35,0.3816740338790683
1846,60,0.34225166670000495
1846,110,0.32896271999958837
1846,260,0.073583230404524
1846,960,0.5280676265151327
1847,35,0.9190783839544046
1847,60,0.7831038631919331
1847,110,0.7536671966668809
1847,260,0.8566656527689477
1847,960,0.5289230834166192
1848,35,0.08656098528863704
1848,60,0.1546723591974139
1848,110,0.1769171842903451
1848,260,0.5975581514143566
1848,960,0.11209541535685584
1849,35,0.3334021289263124
1849,60,0.6364785755460882
1849,110,0.1038396959253739
1849,260,0.09809728531341834
1849,960,0.02392089140469928
1850,35,0.5653129882193801
1850,60,0.6739301378104889
1850,110,0.5665149473173277
1850,260,0.7975088775004191
1850,960,0.8854345237741235
1851,35,0.062302156102669815
1851,60,0.1610660251066375
1851,110,0.17838111675775142
1851,260,0.5016887499188294
1851,960,0.7454536937257819
1852,35,0.5704478090290888
1852,60,0.19764011799291148
1852,110,0.3987235839191886
1852,260,0.19869937536509097
1852,960,0.38892144184872923
1853,35,0.37791084996326435
1853,60,0.26892823852272163
1853,110,0.46158507980479696
1853,260,0.3205479451397155
1853,960,0.3493431149010092
1854,35,0.4804869051807088
1854,60,0.4488637737583901
1854,110,0.18480443456545587
1854,260,0.0929748550909127
1854,960,0.02127675444290407
1855,35,0.7727318255207826
1855,60,0.6477926092826147
1855,110,0.8710101273995554
1855,260,0.5397422697323602
1855,960,0.3204105777741919
1856,35,0.16478333197140527
1856,60,0.36630567026719674
1856,110,0.45771062398394663
1856,260,0.12962849535819906
1856,960,0.20958807066773177
1857,35,0.36205733632149417
1857,60,0.3025845769343205
1857,110,0.33969143240927846
1857,260,0.5831721780986479
1857,960,0.5245658742043129
1858,35,0.5640820939989628
1858,60,0.8181647939526656
1858,110,0.6163130829567652
1858,260,0.7147401997439662
1858,960,0.8568505739975316
1859,35,0.6438148811448541
1859,60,0.2970485238503367
1859,110,0.6937410447256895
1859,260,0.1689482006579145
1859,960,0.3758570321214103
1860,35,0.7111507351413097
1860,60,0.6690502020497915
1860,110,0.8603025793585684
1860,260,0.25664227442262266
1860,960,0.3765839127176403
1861,35,0.5630526534358538
1861,60,0.8398251120824739
1861,110,0.9027244109909376
1861,260,0.8534600870181918
1861,960,0.8224139772006862
1862,35,0.1014560956356774
