"sample_id","replicate","diameter"
1,808,63.5
1,808,40.64
1,808,40.64
1,808,55.88
1,808,99.06
1,808,63.5
1,808,81.28
1,808,8.89
1,808,63.5
1,808,22.86
1,808,30.48
1,808,40.64
1,808,40.64
1,808,10.16
1,808,40.64
1,808,35.56
1,808,10.16
1,808,22.86
1,808,19.05
1,808,81.28
1,808,33.02
1,808,24.13
1,809,45.72
1,809,40.64
1,809,22.86
1,809,10.16
1,809,99.06
1,809,50.8
1,809,27.94
1,809,8.89
1,809,33.02
1,809,22.86
1,809,7.62
1,809,53.975
1,809,7.62
1,809,33.02
1,809,30.48
1,809,63.5
1,809,35.56
1,809,44.45
1,809,40.64
1,809,7.62
1,809,33.02
1,809,81.28
1,809,7.62
1,809,99.06
1,809,35.56
1,809,7.62
1,809,7.62
1,809,40.64
1,809,33.02
1,809,55.88
1,810,10.16
1,810,55.88
1,810,10.16
1,810,7.62
1,810,35.56
1,810,33.02
1,810,46.355
1,810,10.16
1,810,55.88
1,810,7.62
1,810,53.975
1,810,46.355
1,810,53.975
1,810,50.8
1,810,45.72
1,810,55.88
1,810,55.88
1,810,63.5
1,810,7.62
1,810,15.24
1,810,55.88
1,810,63.5
1,810,53.975
1,810,33.02
1,810,10.16
1,810,7.62
1,810,10.16
1,810,35.56
1,810,81.28
1,810,35.56
1,811,35.56
1,811,53.975
1,811,7.62
1,811,33.02
1,811,7.62
1,811,10.16
1,811,63.5
1,811,7.62
1,811,7.62
1,811,15.24
1,811,33.02
1,811,53.975
1,811,19.05
1,811,22.86
1,811,40.64
1,811,40.64
1,811,50.8
1,811,7.62
1,811,53.975
1,811,7.62
1,811,53.975
1,811,7.62
1,811,15.24
1,811,33.02
1,811,55.88
1,811,35.56
1,811,99.06
1,811,7.62
1,811,24.13
1,811,30.48
1,812,10.16
1,812,7.62
1,812,7.62
1,812,81.28
1,812,46.355
1,812,10.16
1,812,15.24
1,812,81.28
1,812,10.16
1,812,30.48
1,812,24.13
1,812,40.64
1,812,7.62
1,812,7.62
1,812,63.5
1,812,7.62
1,812,30.48
1,812,24.13
1,812,44.45
1,812,63.5
1,812,35.56
1,812,35.56
1,812,7.62
1,812,7.62
1,812,30.48
1,812,44.45
1,812,7.62
1,812,8.89
1,812,35.56
1,812,40.64
1,813,63.5
1,813,7.62
1,813,33.02
1,813,7.62
1,813,24.13
1,813,8.89
1,813,53.975
1,813,19.05
1,813,24.13
1,813,10.16
1,813,50.8
1,813,63.5
1,813,8.89
1,813,22.86
1,813,50.8
1,813,7.62
1,813,55.88
1,813,30.48
1,813,46.355
1,813,55.88
1,813,24.13
1,813,81.28
1,813,63.5
1,813,46.355
1,813,40.64
1,813,46.355
1,813,8.89
1,813,19.05
1,813,7.62
1,813,40.64
1,814,33.02
1,814,50.8
1,814,63.5
1,814,10.16
1,814,7.62
1,814,7.62
1,814,35.56
1,814,63.5
1,814,19.05
1,814,10.16
1,814,53.975
1,814,55.88
1,814,45.72
1,814,7.62
1,814,15.24
1,814,46.355
1,814,33.02
1,814,7.62
1,814,30.48
1,814,7.62
1,814,33.02
1,814,24.13
1,814,24.13
1,814,35.56
1,814,35.56
1,814,15.24
1,814,10.16
1,814,33.02
1,814,27.94
1,814,35.56
1,815,40.64
1,815,55.88
1,815,33.02
1,815,33.02
1,815,33.02
1,815,33.02
1,815,35.56
1,815,40.64
1,815,99.06
1,815,40.64
1,815,7.62
1,815,35.56
1,815,81.28
1,815,44.45
1,815,63.5
1,815,81.28
1,815,15.24
1,815,10.16
1,815,40.64
1,815,33.02
1,815,33.02
1,815,15.24
1,815,33.02
1,815,8.89
1,815,8.89
1,815,44.45
1,815,10.16
1,815,40.64
1,815,33.02
1,815,33.02
1,816,7.62
1,816,19.05
1,816,10.16
1,816,50.8
1,816,40.64
1,816,7.62
1,816,35.56
1,816,53.975
1,816,8.89
1,816,33.02
1,816,33.02
1,816,45.72
1,816,40.64
1,816,27.94
1,816,10.16
1,816,19.05
1,816,50.8
1,816,7.62
1,816,7.62
1,816,35.56
1,816,35.56
1,816,10.16
1,816,7.62
1,816,45.72
1,816,40.64
1,816,7.62
1,816,22.86
1,816,7.62
1,816,35.56
1,816,27.94
1,817,22.86
1,817,35.56
1,817,81.28
1,817,27.94
1,817,45.72
1,817,7.62
1,817,40.64
1,817,15.24
1,817,15.24
1,817,63.5
1,817,46.355
1,817,53.975
1,817,63.5
1,817,24.13
1,817,44.45
1,817,35.56
1,817,7.62
1,817,35.56
1,817,53.975
1,817,35.56
1,817,22.86
1,817,40.64
1,817,45.72
1,817,8.89
1,817,24.13
1,817,44.45
1,817,8.89
1,817,7.62
1,817,7.62
1,817,7.62
1,818,35.56
1,818,33.02
1,818,63.5
1,818,50.8
1,818,40.64
1,818,19.05
1,818,10.16
1,818,10.16
1,818,33.02
1,818,55.88
1,818,7.62
1,818,53.975
1,818,10.16
1,818,15.24
1,818,15.24
1,818,40.64
1,818,44.45
1,818,33.02
1,818,27.94
1,818,55.88
1,818,15.24
1,818,8.89
1,818,33.02
1,818,7.62
1,818,8.89
1,818,33.02
1,818,35.56
1,818,33.02
1,818,35.56
1,818,33.02
1,819,33.02
1,819,50.8
1,819,44.45
1,819,22.86
1,819,22.86
1,819,10.16
1,819,81.28
1,819,7.62
1,819,30.48
1,819,7.62
1,819,55.88
1,819,10.16
1,819,53.975
1,819,40.64
1,819,7.62
1,819,35.56
1,819,7.62
1,819,33.02
1,819,63.5
1,819,33.02
1,819,7.62
1,819,10.16
1,819,45.72
1,819,53.975
1,819,15.24
1,819,8.89
1,819,99.06
1,819,33.02
1,819,40.64
1,819,50.8
1,820,30.48
1,820,7.62
1,820,40.64
1,820,33.02
1,820,33.02
1,820,10.16
1,820,10.16
1,820,35.56
1,820,55.88
1,820,8.89
1,820,45.72
1,820,81.28
1,820,10.16
1,820,63.5
1,820,30.48
1,820,7.62
1,820,7.62
1,820,7.62
1,820,35.56
1,820,7.62
1,820,8.89
1,820,19.05
1,820,35.56
1,820,7.62
1,820,81.28
1,820,22.86
1,820,7.62
1,820,30.48
1,820,99.06
1,820,55.88
1,821,7.62
1,821,7.62
1,821,10.16
1,821,15.24
1,821,33.02
1,821,19.05
1,821,45.72
1,821,15.24
1,821,99.06
1,821,30.48
1,821,27.94
1,821,46.355
1,821,7.62
1,821,8.89
1,821,44.45
1,821,22.86
1,821,27.94
1,821,33.02
1,821,15.24
1,821,19.05
1,821,19.05
1,821,7.62
1,821,10.16
1,821,24.13
1,821,15.24
1,821,10.16
1,821,33.02
1,821,7.62
1,821,7.62
1,821,10.16
1,822,10.16
1,822,10.16
1,822,33.02
1,822,22.86
1,822,40.64
1,822,10.16
1,822,40.64
1,822,33.02
1,822,55.88
1,822,7.62
1,822,27.94
1,822,44.45
1,822,10.16
1,822,99.06
1,822,50.8
1,822,44.45
1,822,53.975
1,822,7.62
1,822,24.13
1,822,30.48
1,822,35.56
1,822,33.02
1,822,40.64
1,822,19.05
1,822,81.28
1,822,15.24
1,822,35.56
1,822,44.45
1,822,30.48
1,822,30.48
1,823,7.62
1,823,63.5
1,823,55.88
1,823,7.62
1,823,8.89
1,823,50.8
1,823,15.24
1,823,27.94
1,823,22.86
1,823,24.13
1,823,50.8
1,823,35.56
1,823,33.02
1,823,40.64
1,823,45.72
1,823,19.05
1,823,40.64
1,823,81.28
1,823,30.48
1,823,81.28
1,823,30.48
1,823,44.45
1,823,19.05
1,823,63.5
1,823,33.02
1,823,7.62
1,823,22.86
1,823,33.02
1,823,35.56
1,823,35.56
1,824,27.94
1,824,19.05
1,824,24.13
1,824,53.975
1,824,15.24
1,824,24.13
1,824,45.72
1,824,50.8
1,824,40.64
1,824,7.62
1,824,33.02
1,824,55.88
1,824,53.975
1,824,30.48
1,824,63.5
1,824,55.88
1,824,40.64
1,824,10.16
1,824,24.13
1,824,33.02
1,824,33.02
1,824,7.62
1,824,45.72
1,824,15.24
1,824,55.88
1,824,35.56
1,824,30.48
1,824,7.62
1,824,7.62
1,824,44.45
1,825,7.62
1,825,35.56
1,825,45.72
1,825,33.02
1,825,40.64
1,825,40.64
1,825,35.56
1,825,99.06
1,825,7.62
1,825,30.48
1,825,63.5
1,825,30.48
1,825,45.72
1,825,33.02
1,825,7.62
1,825,27.94
1,825,22.86
1,825,46.355
1,825,44.45
1,825,44.45
1,825,81.28
1,825,7.62
1,825,22.86
1,825,8.89
1,825,45.72
1,825,10.16
1,825,99.06
1,825,10.16
1,825,44.45
1,825,63.5
1,826,15.24
1,826,7.62
1,826,24.13
1,826,7.62
1,826,45.72
1,826,99.06
1,826,40.64
1,826,33.02
1,826,10.16
1,826,44.45
1,826,10.16
1,826,40.64
1,826,33.02
1,826,22.86
1,826,46.355
1,826,33.02
1,826,63.5
1,826,15.24
1,826,35.56
1,826,22.86
1,826,7.62
1,826,33.02
1,826,33.02
1,826,35.56
1,826,50.8
1,826,15.24
1,826,33.02
1,826,99.06
1,826,35.56
1,826,81.28
1,827,7.62
1,827,40.64
1,827,7.62
1,827,50.8
1,827,7.62
1,827,7.62
1,827,7.62
1,827,44.45
1,827,35.56
1,827,22.86
1,827,24.13
1,827,7.62
1,827,63.5
1,827,15.24
1,827,30.48
1,827,7.62
1,827,19.05
1,827,7.62
1,827,7.62
1,827,81.28
1,827,35.56
1,827,24.13
1,827,19.05
1,827,33.02
1,827,7.62
1,827,53.975
1,827,7.62
1,827,10.16
1,827,7.62
1,827,55.88
1,828,7.62
1,828,33.02
1,828,46.355
1,828,19.05
1,828,15.24
1,828,55.88
1,828,10.16
1,828,55.88
1,828,55.88
1,828,24.13
1,828,99.06
1,828,33.02
1,828,10.16
1,828,10.16
1,828,45.72
1,828,30.48
1,828,35.56
1,828,10.16
1,828,50.8
1,828,8.89
1,828,10.16
1,828,33.02
1,828,15.24
1,828,7.62
1,828,45.72
1,828,8.89
1,828,7.62
1,828,22.86
1,828,7.62
1,828,35.56
1,829,30.48
1,829,10.16
1,829,30.48
1,829,50.8
1,829,46.355
1,829,15.24
1,829,15.24
1,829,45.72
1,829,55.88
1,829,50.8
1,829,44.45
1,829,81.28
1,829,30.48
1,829,7.62
1,829,7.62
1,829,50.8
1,829,55.88
1,829,27.94
1,829,7.62
1,829,7.62
1,829,45.72
1,829,7.62
1,829,7.62
1,829,40.64
1,829,46.355
1,829,53.975
1,829,7.62
1,829,40.64
1,829,30.48
1,829,24.13
1,830,7.62
1,830,35.56
1,830,27.94
1,830,81.28
1,830,10.16
1,830,7.62
1,830,46.355
1,830,40.64
1,830,50.8
1,830,7.62
1,830,53.975
1,830,35.56
1,830,44.45
1,830,63.5
1,830,45.72
1,830,19.05
1,830,46.355
1,830,81.28
1,830,33.02
1,830,7.62
1,830,35.56
1,830,7.62
1,830,30.48
1,830,7.62
1,830,15.24
1,830,53.975
1,830,33.02
1,830,33.02
1,830,15.24
1,830,40.64
1,831,40.64
1,831,46.355
1,831,53.975
1,831,7.62
1,831,53.975
1,831,53.975
1,831,7.62
1,831,45.72
1,831,7.62
1,831,35.56
1,831,7.62
1,831,46.355
1,831,15.24
1,831,7.62
1,831,27.94
1,831,35.56
1,831,7.62
1,831,63.5
1,831,35.56
1,831,45.72
1,831,7.62
1,831,55.88
1,831,44.45
1,831,55.88
1,831,35.56
1,831,35.56
1,831,35.56
1,831,7.62
1,831,63.5
1,831,33.02
1,832,15.24
1,832,45.72
1,832,33.02
1,832,63.5
1,832,40.64
1,832,35.56
1,832,10.16
1,832,50.8
1,832,99.06
1,832,55.88
1,832,7.62
1,832,7.62
1,832,81.28
1,832,33.02
1,832,45.72
1,832,35.56
1,832,81.28
1,832,33.02
1,832,10.16
1,832,35.56
1,832,45.72
1,832,10.16
1,832,99.06
1,832,24.13
1,832,53.975
1,832,35.56
1,832,7.62
1,832,40.64
1,832,46.355
1,832,7.62
1,833,40.64
1,833,40.64
1,833,33.02
1,833,46.355
1,833,40.64
1,833,30.48
1,833,81.28
1,833,15.24
1,833,33.02
1,833,10.16
1,833,45.72
1,833,35.56
1,833,53.975
1,833,7.62
1,833,7.62
1,833,33.02
1,833,99.06
1,833,7.62
1,833,45.72
1,833,7.62
1,833,40.64
1,833,27.94
1,833,10.16
1,833,27.94
1,833,22.86
1,833,35.56
1,833,7.62
1,833,22.86
1,833,27.94
1,833,27.94
1,834,35.56
1,834,15.24
1,834,7.62
1,834,46.355
1,834,40.64
1,834,40.64
1,834,81.28
1,834,10.16
1,834,22.86
1,834,24.13
1,834,15.24
1,834,27.94
1,834,30.48
1,834,33.02
1,834,7.62
1,834,35.56
1,834,7.62
1,834,8.89
1,834,35.56
1,834,40.64
1,834,35.56
1,834,45.72
1,834,7.62
1,834,63.5
1,834,8.89
1,834,27.94
1,834,53.975
1,834,35.56
1,834,7.62
1,834,63.5
1,835,24.13
1,835,40.64
1,835,15.24
1,835,7.62
1,835,7.62
1,835,63.5
1,835,10.16
1,835,7.62
1,835,7.62
1,835,30.48
1,835,7.62
1,835,99.06
1,835,7.62
1,835,53.975
1,835,30.48
1,835,33.02
1,835,7.62
1,835,33.02
1,835,33.02
1,835,7.62
1,835,45.72
1,835,40.64
1,835,33.02
1,835,40.64
1,835,40.64
1,835,44.45
1,835,40.64
1,835,7.62
1,835,7.62
1,835,8.89
1,836,33.02
1,836,30.48
1,836,22.86
1,836,22.86
1,836,40.64
1,836,40.64
1,836,33.02
1,836,24.13
1,836,53.975
1,836,10.16
1,836,53.975
1,836,7.62
1,836,40.64
1,836,44.45
1,836,7.62
1,836,30.48
1,836,22.86
1,836,40.64
1,836,50.8
1,836,53.975
1,836,46.355
1,836,40.64
1,836,24.13
1,836,10.16
1,836,99.06
1,836,33.02
1,836,7.62
1,836,15.24
1,836,35.56
1,836,55.88
1,837,99.06
1,837,53.975
1,837,27.94
1,837,81.28
1,837,7.62
1,837,53.975
1,837,15.24
1,837,8.89
1,837,55.88
1,837,40.64
1,837,33.02
1,837,33.02
1,837,7.62
1,837,10.16
1,837,33.02
1,837,33.02
1,837,63.5
1,837,40.64
1,837,50.8
1,837,45.72
1,837,10.16
1,837,33.02
1,837,7.62
1,837,10.16
1,837,44.45
1,837,10.16
1,837,63.5
1,837,46.355
1,837,46.355
1,837,63.5
1,838,33.02
1,838,40.64
1,838,7.62
1,838,46.355
1,838,24.13
1,838,33.02
1,838,33.02
1,838,22.86
1,838,10.16
1,838,53.975
1,838,7.62
1,838,55.88
1,838,35.56
1,838,10.16
1,838,55.88
1,838,63.5
1,838,27.94
1,838,40.64
1,838,44.45
1,838,24.13
1,838,10.16
1,838,33.02
1,838,35.56
1,838,7.62
1,838,33.02
1,838,35.56
1,838,10.16
1,838,7.62
1,838,7.62
1,838,33.02
1,839,45.72
1,839,40.64
1,839,19.05
1,839,81.28
1,839,22.86
1,839,63.5
1,839,19.05
1,839,33.02
1,839,46.355
1,839,50.8
1,839,7.62
1,839,63.5
1,839,33.02
1,839,55.88
1,839,24.13
1,839,22.86
1,839,8.89
1,839,35.56
1,839,46.355
1,839,30.48
1,839,55.88
1,839,55.88
1,839,33.02
1,839,15.24
1,839,33.02
1,839,22.86
1,839,35.56
1,839,7.62
1,839,8.89
1,839,7.62
1,840,30.48
1,840,19.05
1,840,7.62
1,840,10.16
1,840,7.62
1,840,10.16
1,840,33.02
1,840,22.86
1,840,50.8
1,840,33.02
1,840,99.06
1,840,10.16
1,840,44.45
1,840,33.02
1,840,46.355
1,840,55.88
1,840,7.62
1,840,40.64
1,840,15.24
1,840,7.62
1,840,35.56
1,840,7.62
1,840,46.355
1,840,22.86
1,840,7.62
1,840,8.89
1,840,99.06
1,840,10.16
1,840,27.94
1,840,24.13
1,841,55.88
1,841,46.355
1,841,50.8
1,841,81.28
1,841,63.5
1,841,8.89
1,841,7.62
1,841,35.56
1,841,40.64
1,841,7.62
1,841,44.45
1,841,81.28
1,841,8.89
1,841,55.88
1,841,10.16
1,841,19.05
1,841,7.62
1,841,44.45
1,841,33.02
1,841,24.13
1,841,10.16
1,841,8.89
1,841,35.56
1,841,27.94
1,841,7.62
1,841,27.94
1,841,81.28
1,841,35.56
1,841,7.62
1,841,10.16
1,842,63.5
1,842,7.62
1,842,30.48
1,842,30.48
1,842,40.64
1,842,35.56
1,842,33.02
1,842,10.16
1,842,33.02
1,842,45.72
1,842,22.86
1,842,35.56
1,842,99.06
1,842,33.02
1,842,24.13
1,842,8.89
1,842,7.62
1,842,63.5
1,842,7.62
1,842,35.56
1,842,8.89
1,842,7.62
1,842,30.48
1,842,30.48
1,842,8.89
1,842,8.89
1,842,22.86
1,842,44.45
1,842,35.56
1,842,35.56
1,843,33.02
1,843,44.45
1,843,7.62
1,843,55.88
1,843,53.975
1,843,8.89
1,843,33.02
1,843,7.62
1,843,24.13
1,843,33.02
1,843,40.64
1,843,7.62
1,843,7.62
1,843,33.02
1,843,15.24
1,843,7.62
1,843,35.56
1,843,53.975
1,843,40.64
1,843,8.89
1,843,33.02
1,843,24.13
1,843,46.355
1,843,7.62
1,843,8.89
1,843,7.62
1,843,19.05
1,843,53.975
1,843,7.62
1,843,46.355
1,844,33.02
1,844,81.28
1,844,7.62
1,844,53.975
1,844,33.02
1,844,22.86
1,844,40.64
1,844,24.13
1,844,35.56
1,844,44.45
1,844,40.64
1,844,7.62
1,844,40.64
1,844,50.8
1,844,7.62
1,844,46.355
1,844,35.56
1,844,7.62
1,844,7.62
1,844,55.88
1,844,27.94
1,844,8.89
1,844,7.62
1,844,50.8
1,844,7.62
1,844,50.8
1,844,55.88
1,844,30.48
1,844,99.06
1,844,44.45
1,845,7.62
1,845,33.02
1,845,7.62
1,845,50.8
1,845,15.24
1,845,53.975
1,845,35.56
1,845,15.24
1,845,24.13
1,845,33.02
1,845,46.355
1,845,24.13
1,845,40.64
1,845,50.8
1,845,35.56
1,845,8.89
1,845,22.86
1,845,45.72
1,845,40.64
1,845,40.64
1,845,63.5
1,845,53.975
1,845,50.8
1,845,44.45
1,845,19.05
1,845,19.05
1,845,46.355
1,845,27.94
1,845,33.02
1,845,99.06
1,846,27.94
1,846,7.62
1,846,19.05
1,846,99.06
1,846,63.5
1,846,50.8
1,846,45.72
1,846,7.62
1,846,44.45
1,846,50.8
1,846,7.62
1,846,7.62
1,846,50.8
1,846,7.62
1,846,10.16
1,846,7.62
1,846,33.02
1,846,7.62
1,846,30.48
1,846,33.02
1,846,35.56
1,846,63.5
1,846,7.62
1,846,7.62
1,846,99.06
1,846,7.62
1,846,35.56
1,846,10.16
1,846,40.64
1,846,53.975
1,847,53.975
1,847,7.62
1,847,63.5
1,847,45.72
1,847,19.05
1,847,27.94
1,847,22.86
1,847,7.62
1,847,7.62
1,847,46.355
1,847,19.05
1,847,50.8
1,847,81.28
1,847,40.64
1,847,30.48
1,847,7.62
1,847,40.64
1,847,24.13
1,847,33.02
1,847,22.86
1,847,10.16
1,847,46.355
1,847,10.16
1,847,35.56
1,847,53.975
1,847,46.355
1,847,55.88
1,847,44.45
1,847,33.02
1,847,24.13
1,848,7.62
1,848,33.02
1,848,7.62
1,848,45.72
1,848,7.62
1,848,19.05
1,848,33.02
1,848,35.56
1,848,35.56
1,848,7.62
1,848,19.05
1,848,35.56
1,848,40.64
1,848,35.56
1,848,7.62
1,848,55.88
1,848,7.62
1,848,10.16
1,848,45.72
1,848,10.16
1,848,99.06
1,848,45.72
1,848,7.62
1,848,40.64
1,848,7.62
1,848,50.8
1,848,24.13
1,848,45.72
1,848,55.88
1,848,55.88
1,849,99.06
1,849,40.64
1,849,22.86
1,849,7.62
1,849,7.62
1,849,7.62
1,849,30.48
1,849,46.355
1,849,7.62
1,849,44.45
1,849,10.16
1,849,81.28
1,849,40.64
1,849,45.72
1,849,15.24
1,849,44.45
1,849,55.88
1,849,50.8
1,849,81.28
1,849,33.02
1,849,22.86
1,849,7.62
1,849,81.28
1,849,7.62
1,849,35.56
1,849,53.975
1,849,40.64
1,849,30.48
1,849,7.62
1,849,44.45
1,850,33.02
1,850,30.48
1,850,7.62
1,850,53.975
1,850,81.28
1,850,99.06
1,850,81.28
1,850,10.16
1,850,10.16
1,850,46.355
1,850,10.16
1,850,44.45
1,850,15.24
1,850,33.02
1,850,24.13
1,850,63.5
1,850,45.72
1,850,53.975
1,850,40.64
1,850,19.05
1,850,24.13
1,850,33.02
1,850,24.13
1,850,33.02
1,850,55.88
1,850,44.45
1,850,55.88
1,850,99.06
1,850,63.5
1,850,10.16
1,851,46.355
1,851,35.56
1,851,33.02
1,851,44.45
1,851,35.56
1,851,45.72
1,851,53.975
1,851,7.62
1,851,53.975
1,851,15.24
1,851,81.28
1,851,33.02
1,851,8.89
1,851,50.8
1,851,27.94
1,851,55.88
1,851,50.8
1,851,22.86
1,851,24.13
1,851,46.355
1,851,22.86
1,851,30.48
1,851,50.8
1,851,15.24
1,851,50.8
1,851,7.62
1,851,7.62
1,851,40.64
1,851,24.13
1,851,35.56
1,852,8.89
1,852,33.02
1,852,35.56
1,852,33.02
1,852,53.975
1,852,7.62
1,852,30.48
1,852,81.28
1,852,33.02
1,852,7.62
1,852,35.56
1,852,19.05
1,852,50.8
1,852,53.975
1,852,81.28
1,852,10.16
1,852,22.86
1,852,10.16
1,852,7.62
1,852,7.62
1,852,53.975
1,852,35.56
1,852,10.16
1,852,50.8
1,852,7.62
1,852,53.975
1,852,46.355
1,852,30.48
1,852,7.62
1,852,27.94
1,853,10.16
1,853,81.28
1,853,7.62
1,853,81.28
1,853,81.28
1,853,81.28
1,853,99.06
1,853,35.56
1,853,8.89
1,853,10.16
1,853,44.45
1,853,10.16
1,853,33.02
1,853,8.89
1,853,40.64
1,853,63.5
1,853,40.64
1,853,30.48
1,853,7.62
1,853,15.24
1,853,7.62
1,853,22.86
1,853,63.5
1,853,35.56
1,853,33.02
1,853,53.975
1,853,19.05
1,853,24.13
1,853,55.88
1,853,46.355
1,854,24.13
1,854,53.975
1,854,99.06
1,854,7.62
1,854,15.24
1,854,53.975
1,854,10.16
1,854,40.64
1,854,15.24
1,854,45.72
1,854,33.02
1,854,53.975
1,854,45.72
1,854,55.88
1,854,53.975
1,854,50.8
1,854,46.355
1,854,22.86
1,854,44.45
1,854,50.8
1,854,55.88
1,854,44.45
1,854,55.88
1,854,7.62
1,854,27.94
1,854,55.88
1,854,35.56
1,854,7.62
1,854,99.06
1,854,33.02
1,855,99.06
1,855,15.24
1,855,35.56
1,855,10.16
1,855,46.355
1,855,45.72
1,855,27.94
1,855,55.88
1,855,33.02
1,855,40.64
1,855,53.975
1,855,27.94
1,855,30.48
1,855,55.88
1,855,10.16
1,855,27.94
1,855,35.56
1,855,7.62
1,855,19.05
1,855,19.05
1,855,22.86
1,855,27.94
1,855,33.02
1,855,46.355
1,855,53.975
1,855,7.62
1,855,33.02
1,855,35.56
1,855,46.355
1,855,99.06
1,856,10.16
1,856,10.16
1,856,81.28
1,856,35.56
1,856,44.45
1,856,10.16
1,856,55.88
1,856,35.56
1,856,33.02
1,856,44.45
1,856,45.72
1,856,55.88
1,856,35.56
1,856,99.06
1,856,22.86
1,856,40.64
1,856,53.975
1,856,45.72
1,856,50.8
1,856,7.62
1,856,19.05
1,856,10.16
1,856,53.975
1,856,30.48
1,856,27.94
1,856,8.89
1,856,7.62
1,856,99.06
1,856,19.05
1,856,7.62
1,857,55.88
1,857,40.64
1,857,24.13
1,857,7.62
1,857,8.89
1,857,7.62
1,857,24.13
1,857,33.02
1,857,7.62
1,857,33.02
1,857,19.05
1,857,81.28
1,857,33.02
1,857,24.13
1,857,10.16
1,857,40.64
1,857,53.975
1,857,10.16
1,857,99.06
1,857,35.56
1,857,35.56
1,857,55.88
1,857,33.02
1,857,63.5
1,857,35.56
1,857,53.975
1,857,53.975
1,857,45.72
1,857,27.94
1,857,8.89
1,858,7.62
1,858,35.56
1,858,24.13
1,858,15.24
1,858,15.24
1,858,10.16
1,858,8.89
1,858,46.355
1,858,15.24
1,858,22.86
1,858,35.56
1,858,22.86
1,858,63.5
1,858,35.56
1,858,33.02
1,858,40.64
1,858,33.02
1,858,35.56
1,858,99.06
1,858,55.88
1,858,33.02
1,858,55.88
1,858,22.86
1,858,40.64
1,858,53.975
1,858,55.88
1,858,7.62
1,858,46.355
1,858,45.72
1,858,40.64
1,859,81.28
1,859,10.16
1,859,50.8
1,859,10.16
1,859,35.56
1,859,7.62
1,859,7.62
1,859,33.02
1,859,63.5
1,859,33.02
1,859,53.975
1,859,46.355
1,859,44.45
1,859,45.72
1,859,33.02
1,859,45.72
1,859,33.02
1,859,7.62
1,859,35.56
1,859,7.62
1,859,7.62
1,859,81.28
1,859,10.16
1,859,63.5
1,859,27.94
1,859,8.89
1,859,8.89
1,859,19.05
1,859,33.02
1,859,10.16
1,860,15.24
1,860,33.02
1,860,63.5
1,860,19.05
1,860,7.62
1,860,50.8
1,860,55.88
1,860,22.86
1,860,40.64
1,860,7.62
1,860,81.28
1,860,81.28
1,860,55.88
1,860,50.8
1,860,63.5
1,860,63.5
1,860,35.56
1,860,35.56
1,860,35.56
1,860,40.64
1,860,53.975
1,860,22.86
1,860,22.86
1,860,22.86
1,860,8.89
1,860,81.28
1,860,40.64
1,860,7.62
1,860,81.28
1,860,7.62
1,861,35.56
1,861,7.62
1,861,7.62
1,861,8.89
1,861,10.16
1,861,35.56
1,861,50.8
1,861,33.02
1,861,19.05
1,861,50.8
1,861,99.06
1,861,10.16
1,861,46.355
1,861,8.89
1,861,45.72
1,861,45.72
1,861,40.64
1,861,8.89
1,861,7.62
1,861,99.06
1,861,35.56
1,861,30.48
1,861,46.355
1,861,33.02
1,861,24.13
1,861,35.56
1,861,55.88
1,861,8.89
1,861,7.62
1,861,7.62
1,862,7.62
1,862,53.975
1,862,7.62
1,862,40.64
1,862,7.62
1,862,30.48
1,862,7.62
1,862,35.56
1,862,55.88
1,862,35.56
1,862,35.56
1,862,22.86
1,862,33.02
1,862,35.56
1,862,30.48
1,862,7.62
1,862,53.975
1,862,22.86
1,862,50.8
1,862,99.06
1,862,35.56
1,862,50.8
1,862,7.62
1,862,22.86
1,862,50.8
1,862,24.13
1,862,40.64
1,862,7.62
1,862,99.06
1,862,81.28
1,863,44.45
1,863,53.975
1,863,7.62
1,863,7.62
1,863,15.24
1,863,33.02
1,863,7.62
1,863,7.62
1,863,30.48
1,863,55.88
1,863,24.13
1,863,33.02
1,863,33.02
1,863,22.86
1,863,33.02
1,863,40.64
1,863,33.02
1,863,7.62
1,863,27.94
1,863,35.56
1,863,44.45
1,863,99.06
1,863,35.56
1,863,35.56
1,863,24.13
1,863,24.13
1,863,35.56
1,863,53.975
1,863,40.64
1,863,7.62
1,864,7.62
1,864,40.64
1,864,7.62
1,864,22.86
1,864,63.5
1,864,10.16
1,864,99.06
1,864,55.88
1,864,7.62
1,864,30.48
1,864,33.02
1,864,22.86
1,864,63.5
1,864,15.24
1,864,7.62
1,864,44.45
1,864,7.62
1,864,22.86
1,864,10.16
1,864,40.64
1,864,27.94
1,864,44.45
1,864,33.02
1,864,10.16
1,864,10.16
1,864,50.8
1,864,50.8
1,864,99.06
1,864,45.72
1,864,55.88
1,865,46.355
1,865,10.16
1,865,44.45
1,865,19.05
1,865,55.88
1,865,40.64
1,865,35.56
1,865,46.355
1,865,35.56
1,865,7.62
1,865,7.62
1,865,81.28
1,865,27.94
1,865,7.62
1,865,44.45
1,865,10.16
1,865,15.24
1,865,99.06
1,865,33.02
1,865,10.16
1,865,10.16
1,865,63.5
1,865,7.62
1,865,7.62
1,865,7.62
1,865,8.89
1,865,81.28
1,865,10.16
1,865,27.94
1,865,19.05
1,866,8.89
1,866,53.975
1,866,50.8
1,866,46.355
1,866,15.24
1,866,7.62
1,866,7.62
1,866,10.16
1,866,27.94
1,866,44.45
1,866,40.64
1,866,19.05
1,866,10.16
1,866,7.62
1,866,30.48
1,866,7.62
